Две тысячи долларов штука – но продавец поклялся девичьей честью всех своих незамужних сестер, что эти внедорожники фирмы МТВ проедут где угодно, исполнят любое желание седока – хоть сам пик Эль-Капитан покорят, если надо.	 222
Когда он присоединял провод ко второй клемме аккумулятора, тот взорвался, брызнув осколками и кислотой прямо ему в лицо.	 120
Глупые ярлыки.	 14
И ровно в одиннадцать прибыл к комиссару.	 41
Огонь жжет.	 11
«Смерть наступит через семь, шесть…».	 37
Вы даете собаке есть и одновременно, каждый раз, когда она ест, играете на флейте.	 82
Максим снова посмотрел в зенит.	 31
Больно, зато без серьезных увечий вроде выбитых зубов или сломанной переносицы.	 79
Не глядели даже, а так, поглядывали.	 36
На площади около фактории дымила полевая кухня, снятая с колес.	 63
Предполагалось, что мы будем писать стихи.	 44
Для этого он должен следить за белыми точками в верхнем правом углу экрана.	 75
Нас война к счастью коснулась лишь косвенно.	 45
В будущем Луна превращена в сырьевой придаток Земли.	 52
От совершенства и требовать нельзя, чтобы оно длилось дольше.	 61
Самое приятное в поездках – это то, что в них тебя окружает одноразовый мир.	 76
А в Даллсе спецподразделение ФБР обследует мой чемодан, одиноко стоящий на транспортере в помещении, из которого эвакуирован весь персонал.	 139
Кабинет банкира был одним из нервных узлов финансовой и промышленной жизни страны.	 82
Проблемы поднимаются поистине глобальные, однако преподносятся в лёгкой и непринуждённой форме.	 95
Если я могу проснуться в другом месте и в другое время, чем те место и время, в которых я заснул, почему бы однажды мне не проснуться другим человеком.	 153
Фут бетона, но при этом система вентиляции и кондиционирования воздуха устроена так, что невозможно открыть окно без того, чтобы вся квартира, невзирая на кленовый паркет и выключатели с регулируемой степенью освещения, не начинала вонять как последний разогретый тобой на плите обед или санузел после твоего недавнего визита.	 326
Следом за трупом Готлиба шел Штирнер.	 39
Безлюдные подмостки для оркестра тонули в полумраке, и над ними, точно цветок на металлической ножке, замер микрофон.	 117
Имена на ассоциациях.	 21
Не знаю где, но Лори раздобыл одно орудие первого класса способное одним выстрелом уничтожать планеты.	 102
С чем они к нам пришли, что им у нас надо.	 42
Люди выходили из него, собирались вокруг нас на стоянке и кричали.	 66
Ты просыпаешься и оказываешься нигде.	 39
Не поворачивая головы, Пауль скосил глаза, пытаясь увидеть страшную иглу возле своей шеи.	 89
Здоровенный дикобраз — поперек себя шире — в грязном белом фартуке поверх грязной серой формы ворочал в котле черпаком на длинной ручке.	 136
Я уставился на него.	 20
Она снова испарилась, глаза ее сделались мутными, и только свет торшера, стоящего у кровати, слабо отражался в них.	 115
Но в ходе охоты у него невольно возникают сомнения.	 51
И паруса падали вдоль мачт, построенных в форме “Л”, как на сложенный дождевой зонтик.	 86
Красные рубины сверкали на его одежде, как угли, в лучах заходящего солнца.	 75
Единственный незваный гость старался не обращать на них внимания – какой смысл гадать, во что они там играют, да и не игра это вовсе, а один сплошной бедлам.	 157
Он сидел, закинув ногу на ногу, обхватив колено мосластыми пальцами.	 68
Впрочем, его боль похожа не на морской прилив.	 46
Уединенная писательская колония, где можно спокойно работать, под патронатом старого, умирающего человека по имени Уиттиер, но оказалось, что все не так.	 155
На площади все было блестящее,яркое и пестрое.	 46
Бородатый невнятно соглашался и все хлопал и хлопал дверцей.	 60
Согласно данным разведчиков все стороны устали уже от военного конфликта и теперь проходят негласные переговоры во главе с представителями Центральных миров о заключении мирного договора.	 188
На фоне начинающейся межзвездной войны человечества с ИскИнами и мутантами семеро паломников направились к аномальным Гробницам Времени на планете Гиперион.	 156
Сосчитай про себя до пяти.	 26
Очень, конечно, получилось нехорошо, что пришлось обмануть товарища полкового комиссара, но Коля почему-то не слишком огорчился.	 128
Но я не мог услышать слов.	 26
На склонах горы, как расплавленное золото, сверкали под солнцем своей бронзовой облицовкой здания Посейдониса — столицы мира и Атлантиды.	 139
Видение становилось все более зыбким и наконец растаяло.	 314
По-моему, от этого котла главным образом и воняло по деревне.	 61
Это и создание зоны отдыха и для бодрствующего экипажа.	 56
Быть может, во сне они видели своих врагов — акул.	 50
Мальчишки повзрослей играли в хоккей старыми клюшками, обмотанными клейкой лентой, воротами служили старые корзины из-под картофеля.	 132
Впрочем, все обошлось благополучно, и вечер этот – самый прекрасный из всех вечеров – начался и закончился торжественно и красиво.	 130
Ее голос отличался от любого слышанного им ранее.	 49
Подумайте о женщине, которая его любит.	 39
Директор кинотеатра снимает телефонную трубку и собирается позвонить в профсоюз.	 80
Бешеные глаза его затянулись мутью, язык едва ворочался.	 56
В принципе, письмо, отправленное преследователем, могло быть просто хитрым тактическим приемом: приняв почту, виброзвонок ПДА обычно издавал негромкое жужжание, и это могло меня демаскировать.	 192
Хотелось бы знать, насколько он чистый.	 39
Трава была по пояс, неподалеку темнели заросли кустарника, торчали кое-как унылые кривоватые деревья.	 101
Неприятное, помнится, было, время.	 34
Приведу более сложный пример.	 29
Больше всех в этой войне как не странно выиграли Центральные миры.	 68
Я подумал, что это, пожалуй, милосердно — бригад-егерь потерял сознание как раз вовремя.	 90
Восхищенно воззрился на ровненький, гладкий разлом.	 51
Вскоре Тайлер уселся по-турецки в тени, которую отбрасывали бревна.	 67
Сроду я таких деревень не видел и не знал даже, что такие деревни бывают.	 73
Одним словом, ребята, влип я, как ни один еще Бойцовый Кот, наверное, до меня не влипал.	 88
Нос поражал больше всего: у корня нос западал, а к концу расширялся и даже загибался немного вверх «туфлею».	 108
Вот и весь экипаж который отправился вместе со мной в столь дальнее путешествие.	 81
Матросы опускали громадные пурпуровые паруса, на которых разноцветными шелками были расшиты крылатые быки.	 106
Хозяйка видела молодого человека впервые.	 41
Ни в одном учебнике истории не отыщешь подобных полезных сведений.	 68
Через некоторое время она, похоже, отвечала ему.	 48
На лбу выступил пот.	 20
Женщина плывет по океанским волнам, прижимая к груди подушку от кресла.	 71
Если взять достаточное количество пластита, чтобы обмазать им колонны фундамента, – ни одно здание в мире не устоит.	 116
Окон в помещении не было, и три другие стены походили на пестрое лоскутное одеяло – они были сплошь заставлены разноцветными свитками, книгофильмами, лентами и роликами.	 169
Я изучаю картинки людей на ламинированной инструкции, извлеченной из кармана кресла.	 84
Пока она говорила, Бенедикт поднялся на помост.	 47
Это и создание замкнутой биосферы в которой выращивалась биомасса которая перерабатывалась в пищевые картриджи для синтезаторов.	 128
Удар пришелся ей в солнечное сплетение; она упала.	 51
Одни клянутся, что Берроуз был бог, всеведущий и всемогущий, и от него виртуальное сияние исходило.	 101
Старуха походила на ведьму: свалявшаяся паутина волос, подобно капюшону, затеняла лицо, на котором ярко сверкали глаза.	 119
Взгляните вниз, туда, за край крыши.	 36
Ладно, беру свои слова обратно, с высшей философской точки зрения мы все потихоньку умираем, но Марла умирает совсем не так, как умирала Клои.	 142
Для шес–тилетнего мальчика он катался совсем неплохо.	 53
Подумать только, из полиции.	 28
В проекционной темно, пышет жаром от невидимых ламп, звенит звонок.	 69
Брюнет с серьезным лицом.	 25
Ему страстно хотелось иметь лошадь, да вообще хоть какое-нибудь живое животное.	 79
Разговор продолжался.	 21
У таможенника было гладкое округлое лицо, выражающее самые добрые чувства.	 74
Если такое случается, то при воспроизведении вместо реплик актеров зрители слышат что-то вроде звука, который производят лопасти вертолета при вращении – фырр.	 161
Конечно в том случае, если вы не забыли тщательно обложить колонны со всех сторон мешками с песком, чтобы взрывная волна ударила в бетон, а не разошлась по помещению подземного гаража.	 184
Один — сухопарый, с широкими костлявыми плечами, с большими костлявыми лапами.	 78
И поскольку мы будем удалены от цивилизации и в любом случае не можем предусмотреть все что понадобиться для нашей задачи, то с собой мы берем и мой синтезатор древних.	 169
Многочисленные команды ордена участвовали в конфликте лишь с одной целью, набрать верных людей, получить военные трофеи в виде кораблей и другого подобного имущества.	 166
Машина промчалась через парк и понеслась по прямой тенистой улице.	 66
У нее было на уме одно – заниматься этим делом каждый божий день по сотне раз, утром, вечером и в обед, во всех мыслимых и немыслимых позах, во всех местах квартиры, включая кухню, ванную и кладовку, стоя, лежа и сидя.	 218
Голубой галстук в красную полоску.	 34
Он стоял наклонив голову, ежась от холода.	 42
Из сводчатого окна в дальнем конце комнаты открывался вид на подстриженные лужайки с дивными весенними деревьями.	 113
Он стал Черным Сталкером – духом Зоны, ночным призраком, демоном для одних и ангелом для других.	 96
Глаза зеленые, губы чувственные, полные.	 40
Старый кинотеатр, новый кинотеатр.	 34
Из угла в угол большого тонкогубого рта передвигалась соломинка.	 64
И против них, против всей их мощи я здесь один.	 47
Пей допьяна – отныне и до конца жизни, который пугающе близок.	 62
Карл подносил его к глазам — с таким видом, будто держит сердитого живого скорпиона.	 84
Ешь ложкой, которой нет.	 24
В руке, протянутой вдоль бедра, он держал рог, из которого низвергался громадный водопад.	 89
Моя задача заключается в правильном применении секретной формулы.	 67
От самого Гагрида мы нашли только генеральскую фуражку, заскорузлую от крови… Меня холодом продрало, когда я все это вспомнил, и я невольно взглянул на небо и порадовался, какое оно низкое, серое и беспросветное.	 212
Машина тронулась.	 17
Ну и конечно огромный отсек с криокапсулами в которых и должен был лететь экипаж большую часть времени кроме дежурных.	 118
Есть правила падения.	 21
Небо здесь было низкое и какое-то твердое, без этой легкомысленной прозрачности, намекающей на бездонность космоса и множественность обитаемых миров, – настоящая библейская твердь, гладкая и непроницаемая.	 205
Любопытство было слишком сильно, оно помогло преодолеть страх, довести его до терпимого уровня.	 95
Дети катались на расчищенном пятачке Круглого пруда в Дареме.	 61
Моя вторая проблема, состоит в том, что я не фанат "далекой, далекой галактики".	 80
Другие твердят, что Джек был обыкновенный псих с тараканами в голове, не имевший понятия даже о таких элементарных вещах, как личная гигиена.	 143
Еще выше, как сторожевой дозор, высился полукруг гигантских гор с снежными вершинами.	 85
По комнате разливали свет плавающие в подвижном силовом поле золотистые шары.	 77
В этом чемодане было все.	 25
Всего война за немногим больше чем год унесла жизнь ста десяти миллиардов разумных.	 83
В эти жаркие безветренные дни люди так уставали, что, окончив лов, не могли даже поднять на палубу лодки.	 105
Я тем временем мчусь во сне на запад с крейсерской скоростью 0,83 числа Маха или 455 миль в час.	 96
Боль пульсировала в его ладони.	 31
Спрятать в руке таблетку доктора Юйэ, сделав вид, что глотаешь ее, было проще простого.	 87
Ты разбил мечту серебряного экрана, пробудил их ото сна, и они негодуют.	 72
Профессионалы называют их «звездочками».	 42
В два счета уговорив свежедоставленную пиццу и запив ее кока-колой, мальчишки снова приступили к делу, то есть принялись прыгать и орать во всю глотку.	 151
Мужчине в этом нипочем не разобраться.	 38
Лжец.	 5
Примерно к началу подготовки корабля к дальнему полету Хэсс с Елси закончили создание пробных звездных врат и разместили на орбите звезды в системе с планетой ордена.	 168
Какая-то лейденская банка, неиссякаемый аккумулятор смеха.	 58
Наконец-то после годовой подготовки мы отправились в путь.	 59
Ни пятой, ни четвертой – одна нулевая.	 38
Слишком все сумбурно, слишком еще неулажено.	 44
Лента проносится между линзами со скоростью шесть футов в секунду, в каждом футе – десять кадров.	 97
Дырки у потолка, по всему дому, оказывается климат контроль.	 60
Я застыл, так как страх схватил меня за шею, сжал мне руки.	 59
Все-таки полет на сорок три тысячи световых лет должен занять только три с половиной года в гиперпространстве, а с учетом необходимых остановок для сброса накопленного статического заряда и добычи топлива полет растягивался на четыре года.	 240
Блестящие красные и оранжевые автобусы, возле которых уже толпились туристы.	 76
Так вот, я не фанат.	 20
Классическая задачка из учебника.	 35
Только в самом нижнем ярусе весла ударяли еще по воде под ритмические звуки флейты.	 83
У них ботинки хорошие, бронеходы, да еще, пожалуй, бомбардировщики.	 67
Он был мертв.	 13
Когда я проникаю в пещеру, животным, символизирующим мою волю, тоже оказывается Марла.	 86
Наружность молодого человека невольно привлекала внимание.	 60
Кожа была бы лучше.	 19
На барках стояли солдаты с длинным пиками, короткими мечами, в касках из полированной бронзы.	 93
Глаза Люки выкатились из орбит, словно бы в непомерном удивлении, и лишь одно это удивление еще сохраняло в нем сходство с человеком.	 133
Ваши плечи слишком широки.	 26
Одни восклицают, что он был величайшим покорителем электронно-сетевых волн, лучшим из всех, кто крутил сальто-мортале на безбрежном полотне Великого Информационного Суперхайвея.	 177
Корабль входил в широкий канал, берега которого были скованы белым камнем.	 76
Нет, поначалу ему это еще ой как нравилось, но со временем он несколько подустал от столь частых и столь энергозатратных упражнений, и к нему в душу закралось подозрение, что все это неспроста.	 193
Посидев несколько минут, он встал, окунулся в воду, затем надел майку и шорты и собрался уходить.	 97
Кроме того что мне, ребенку, которому и трех лет еще не было, не хватало словарного запаса, я еще и сам ничего не понимал.	 122
Наконец был опущен и небольшой носовой треугольный парус.	 59
Чтобы перевезти бобины с пленкой из кинотеатра в кинотеатр, Тайлеру приходилось снова разрезать фильм на шесть или семь частей.	 127
В коридоре шкаф для одежды, с авто-очисткой.	 44
По обрыву сыпалась сухая земля, что-то с опасным визгом пронеслось в небе и упало посередине реки, подняв фонтан брызг вперемешку с белым паром.	 144
Абсцессы вздуваются жаркими белыми бусинами.	 44
Когда на подающей бобине имеется звуковой сигнал, киномеханик может позволить себе подремать.	 95
Мы стоим на краю крыши, я и Тайлер, и ствол пистолета у меня во рту.	 70
Элена, уже достигнув вершины, насмехалась над тем, как он надрывается и потеет на вьющейся между сосен тропке.	 112
Реально попал.	 14
Города мы не видели, вместо города была черная мокрая пустота, мигающая красными вспышками.	 91
И ты тоже симулянт.	 19
Он глядел на Гага из-под светлого чуба и улыбался как именинник.	 64
Зельда как главный инженер корабля с пятью своими помощниками.	 62
Что ж, верно и обратное.	 24
Чак решил подзарядить его от грузовичка.	 40
Прежде чем впервые куда-то вскочить, забраться или спрыгнуть, мальчик научился падать.	 86
Их поход – то самое минимальное воздействие, которое может оказать влияние на судьбу человечества.	 98
В тусклом свете плавающей лампы, притушенной и висящей в силовом поле у самого пола, проснувшийся мальчик увидел в дверях грузную женщину – та стояла на шаг впереди его матери.	 178
Ну, может быть, ее вообще не будет.	 35
Пятно было небольшим, около сорока метров в длину, и вытянутым к северу.	 72
Вверху река сверкала, как расплавленное золото, вокруг лодки легли уже синие тени.	 82
На голове конусообразная тиара была усыпана драгоценными камнями.	 65
Затем другой.	 13
При его помощи мы сможем создать практически любой оборудование и материалы.	 77
У нее нет даже туберкулеза.	 27
Очень короткие руки и ноги, непомерно большая голова, большие отвислые уши и нос.	 81
Вот он идет, капитан команды «красных».	 39
Я осторожно приподнял голову над рельсом и снова пристально посмотрел на глубокий котлован, вырытый с противоположной стороны железнодорожной насыпи.	 151
Статуя эта с моря, на расстоянии нескольких часов пути от берега, производила необычайное, ни с чем не сравнимое впечатление.	 125
Потом он вдруг затих на полуслове, и Гепард поднялся.	 53
Вторые же врата были расположены в этой системе на орбите газового гиганта, чтобы он своей массой скрывал конструкцию звездных врат.	 133
Кого я ни встречу, все меня спрашивают, не знаком ли я с Тайлером Дёрденом.	 75
Она ни на что не обращала внимания.	 35
Я же вместе с Греей посетили некоторых ее подруг детства с которыми она росла тут на планете ну и просто развлекались как могли, это и парки аттракционов, и клубы, и просто различные достопримечательности, а то что приходилось пользоваться при этом местным транспортом придавало даже некоторый шарм.	 299
Горбоносый повернулся назад и оживленно заговорил о том, что много приятнее ехать в легковой машине, чем идти пешком.	 117
Он знал, что Бергтора принимает противозачаточные, но никак не мог избавиться от мысли, что все-таки она хочет привязать его к себе покрепче, и не как-нибудь, а именно родив ребенка.	 182
Солнце склонилось к западу.	 27
В этом случае уже не приходится метаться между двумя проекторами, устанавливая то одну часть, то другую, бобина, щелчок выключателя, бобина, щелчок.	 148
Ладно бы в предыдущие годы и месяцы их половая жизнь была какой-то скучной или бесцветной – наоборот.	 101
Она походила на скелет Джони Митчел, который заставили улыбаться и ухаживать за гостями на большой вечеринке.	 111
Жирная ладонь опустилась на глобус и остановила его.	 52
Мужчины должны совершать подвиги, а женщины — награждать героев любовью.	 72
Младший, ровесник сына – экая у них, у братьев, разница в возрасте.	 67
История будущего стилизованная под сказки.	 44
Где-то за лесами был город, вряд ли благополучный город: грязные заводы, дряхлые реакторы, сбрасывающие в реку радиоактивные помои, некрасивые, дикие дома под железными крышами, много стен и мало окон, грязные промежутки между домами, заваленные отбросами и трупами домашних животных, большой ров вокруг города и подъемные мосты… Хотя нет, это было до реакторов.	 362
Он знал только, что на них очень много надето, они были прямо-таки запакованы в толстую грубую материю, и у них были высокие белые воротнички, натирающие подбородок… Потом он увидел следы на песке.	 197
Внимательно как-нибудь посмотрите: в конце каждой части кинокартины в верхнем правом углу экрана вспыхивают две белые точки.	 124
Многочисленные эсминцы и фрегаты чужих могли гарантировать, что никакие мои лёгкие корабли к «Кувалдам» не смогут пробиться.	 124
Рефлекс есть передача нерву возбуждения с одной точки тела на другую через посредство центра, то есть мозга.	 108
Завод находился в уродливой кирпичной пристройке к домику, где торговали бензином и едой.	 89
Было время, когда им лишь польстило бы, вздумай он позвонить в четыре утра, в восторг пришли бы; теперь нос воротят.	 116
Не мудрено, что неожиданная смерть Готлиба явилась событием дня.	 64
Ну его к монахам.	 17
Однообразно-утомительны.	 24
Сказать по правде, долгое время мы с Тайлером были лучшими друзьями.	 68
Он весь на взводе.	 18
Странное какое-то лицо.	 23
Она была глупа, и я глупец, и всякий, кто думает, что ему понятны дела рук господних, тоже глуп».	 99
Судя по расчетам нам потребуется сделать не меньше десятка витков прежде чем корпус полностью разрядиться.	 106
Затем он объяснил мне, зачем начертил на песке линию и как при помощи этой линии он определил положение тени от каждого из пяти бревен.	 135
Здесь были огромные запасы дров, ямы для пепла и углей, решетки для костров и целая система шлифованных вогнутых бронзовых зеркал.	 130
А потом бросаете это дело, и возвращаетесь к книге.	 51
Ваши ноги такие же длинные, как у Алисы, когда та съела волшебный пирожок; ступни находятся на расстоянии в несколько миль от вас и упираются в ноги соседа спереди.	 164
В проекционной ничего не слышно, потому что она отделена от зала звукоизоляцией.	 80
Через некоторое время, когда игра на флейте тесно свяжется в сознании собаки со вкусовыми ощущениями, вам довольно будет заиграть на флейте, как у собаки начнет усиленно выделяться слюна.	 187
Авария при посадке, метеоритная атака, лучевая атака… Приключения тела.	 71
Джонни с коньками через плечо шел от своего дома, который стоял на другой стороне Паунал-стрит.	 97
Неожиданно все дела эти бросил, пристрастился ловить птиц в окрестных лесах, которых и стал продавать на рынке или менять на пряники сыну соседского лавочника Петьке Полипову.	 175
Ему уже не хотелось спать.	 26
Впервые с начала моего появления в игре я вовсе не был уверен в победе.	 71
Он никак не мог быть причислен к красавцам.	 43
И вот тут-то оно и было.	 24
Еще одно окно разбито.	 24
Однако я уже давно знал все эти штучки и последний час включал портативное средство связи лишь время от времени, по мере необходимости.	 135
И на этот раз до приезда Гедды Люкс он начал проходить со статистами некоторые массовые сцены.	 94
Это тоже дает неплохой результат.	 33
Но при этом получается ненадежная взрывчатка.	 45
Эмма накинула на плечи пушистый платок.	 39
Однако меня такой исход дела не устраивал.	 42
Его встретил Бруно Татталья и повел к опустевшему бару у боковой стены.	 71
Джонни очень переживал, и спустя неделю они с отцом пошли навестить Чака в льюистонскую клинику.	 96
Лжец.	 5
В девяти случаях из десяти вибрирует электробритва.	 51
Во второй рейс через врата отправился я с Греей и нашей командой на борту корвета, мы отправлялись в отпуск на планету.	 120
Главное чтобы хватило энергии и созданный объект помещался в синтезатор.	 72
Резьба изображала рыбу, застывшую в прыжке над крутыми завитками волн.	 70
Первый прыжок мы решили сделать тестовым на максимальное расстояние и время проведенное в гиперпространстве.	 109
В кинотеатрах поновее все части склеивают, так что получается одна огромная бобина в полтора метра диаметром.	 109
Футуристического вида, но, несомненно, огнестрельное.	 53
Никто еще не видел этого чудовища, но оно уже несколько раз напоминало о себе.	 80
Слишком поздно, а то недурно бы звякнуть первой жене, узнать, как поживают его дочки, – звонить друзьям его что-то не тянуло с тех пор, как дела пошли скверно.	 159
От остальной квартиры, построенной анфиладой, его две комнаты отделяла особая дверь.	 84
Гардеробщица тоже ушла.	 23
Подобно большинству нормальных людей, он совсем не рвался лично проверить эти слухи.	 84
Нигде не ноет, ничего не болит, чувствую себя на все сто.	 57
Приключение, конечно, но все равно – рутина.	 44
К этой беседке ровно в девять часов утра подошел молодой человек в белом фланелевом костюме и в панаме.	 103
Там было темно, но, едва мы ступили в холл, вспыхнул свет.	 58
Все движения молодого человека были очень быстры, угловаты, неожиданны.	 71
Когда боль не погружала его сознание в каменно-серое облако, он молча благодарил ее, но теперь его уже нельзя обмануть: она все еще здесь и скоро покажется.	 156
Наш первый с Тайлером поединок случился субботней ночью: Тайлер не брился с пятницы, так что после поединка мои костяшки были ободраны в кровь о его щетину.	 158
А на банкете восторженно качали командиров учебных взводов и порывались свести счеты со старшиной.	 98
Его набухшие мускулы стали похожи на узловатые стволы мезозойских хвойных деревьев, вены и сухожилия натянулись, как канаты висячего моста.	 139
Одной минуты вполне достаточно, объяснил Тайлер.	 50
Это было нечестно.	 18
Он обнаружил следы ударов там, где и ожидал.	 44
Максим распахнул люк настежь и соскочил в высокую сухую траву.	 62
Метеоритная атака, лучевая атака, авария при посадке.	 53
Он повалился на спину и все говорил, говорил, бормотал, хрипел, а скрюченные пальцы его беспокойно шарили вокруг, вцепляясь то в края циновки, то в комбинезон.	 159
А некоторые мешают нитру с парафином.	 37
Оно просто мгновенно выросло.	 29
Видно их и на тех фильмах, которые показывают в самолетах.	 58
Смешайте нитроглицерин с опилками, и вы получите отличный пластит.	 66
День и ночь по винтовой дороге тянулись повозки.	 50
Моментальные фотографии, запечатлевшие различные стадии падения небоскреба.	 77
Уничтожить можно все, что хочешь.	 33
То ли удрали, то ли угнали их, то ли они попрятались.	 53
И с Марлой Зингер, которая украла мои группы поддержки.	 55
При приближении корабля к первой гавани послышались громкие звуки громадных бронзовых труб морской стражи.	 106
Она и не собирается умирать.	 28
Тузил ее, как когда-то давно, уличным сорвиголовой, дубасил нахальных сопляков в «адской кухне» трущобного Нью-Йорка.	 117
Голова трещала, изрядно мутило, понимая, что просто чашка кофе или крепкого чая делу не поможет, Егор накатил сто грамм коньяка, обнаруженного в пакете из дьютифри и получивший лекарство организм погрузился в объятия Морфея.	 224
Смахнув с экранчика портативного компьютера дождевую воду, я одним пальцем неуклюже отпечатал, куда следует пойти адресату; указание это уложилось в три коротких слова и вряд ли могло помочь посланному обнаружить точный адрес, зато прекрасно отражало мое отношение к предложению о переговорах и к личности самого переговорщика.	 327
